year,org_name,org_code,unit_main_code,unit_sub_code,unit_name
2016,Oulun yliopisto,01904,24050,240548,Energia- ja ympäristötekniikan tutkimusryhmä
2016,Oulun yliopisto,01904,240548,2405480,Energia- ja ympäristötekniikan tutkimusryhmä
2016,Oulun yliopisto,01904,24050,240538,Työpaja
2016,Oulun yliopisto,01904,240538,2405380,Työpaja
2016,Oulun yliopisto,01904,24050,240550,Prosessi- ja ympäristötekniikan osasto (ei käytössä)
2016,Oulun yliopisto,01904,240550,2405500,Prosessi- ja ympäristötekniikan os. yht. (ei käytössä)
2016,Oulun yliopisto,01904,240550,2405610,Minipilot-rikastamo (ei käytössä)
2016,Oulun yliopisto,01904,24050,240532,Mekatroniikka ja konediagnostiikka
2016,Oulun yliopisto,01904,240532,2405320,Mekatroniikka ja konediagnostiikka
2016,Oulun yliopisto,01904,24050,240533,Koneensuunnittelu
2016,Oulun yliopisto,01904,240533,2405330,Koneensuunnittelu
2016,Oulun yliopisto,01904,24050,240534,Materiaali- ja tuotantotekniikan tutkimusryhmä
2016,Oulun yliopisto,01904,240534,2405340,Materiaali- ja tuotantotekniikan tutkimusryhmä
2016,Oulun yliopisto,01904,24050,240536,Rakenteet ja rakentamisteknologia
2016,Oulun yliopisto,01904,240536,2405360,Rakennesuunnittelun ja rakentamisteknologian tutkimusryhmä
2016,Oulun yliopisto,01904,24050,240552,Vesi- ja ympäristötekniikka
2016,Oulun yliopisto,01904,240552,2405520,Vesi- ja ympäristötekniikka
2016,Oulun yliopisto,01904,24050,240554,Kemiallinen prosessitekniikka
2016,Oulun yliopisto,01904,240554,2405540,Kemiallinen prosessitekniikka
2016,Oulun yliopisto,01904,24050,240555,Ympäristö- ja kemiantekniikka
2016,Oulun yliopisto,01904,240555,2405550,Ympäristö- ja kemiantekniikka
2016,Oulun yliopisto,01904,24050,240557,Kuitu- ja partikkelitekniikka
2016,Oulun yliopisto,01904,240557,2405570,Kuitu- ja partikkelitekniikka
2016,Oulun yliopisto,01904,24050,240558,Säätötekniikka
2016,Oulun yliopisto,01904,240558,2405580,Säätötekniikka
2016,Oulun yliopisto,01904,24050,240559,Systeemitekniikka
2016,Oulun yliopisto,01904,240559,2405590,Systeemitekniikka
2016,Oulun yliopisto,01904,24050,240560,Prosessimetallurgia
2016,Oulun yliopisto,01904,240560,2405600,Prosessimetallurgia
2016,Oulun yliopisto,01904,24050,240570,Tuotantotalous
2016,Oulun yliopisto,01904,240570,2405700,Tuotantotalous
2016,Oulun yliopisto,01904,24050,240579,Konepaja- ja metalliosaamisen innovaatiokeskus
2016,Oulun yliopisto,01904,240579,2405790,Konepaja- ja metalliosaamisen innovaatiokeskus
2016,Oulun yliopisto,01904,02410,24031,BIOKEMIAN JA MOLEKYYLILÄÄKETIETEEN TIEDEKUNTA
2016,Oulun yliopisto,01904,24031,240201,Biokemian ja molekyylilääketieteen tiedekunta
2016,Oulun yliopisto,01904,240201,2402010,Biokemian ja molekyylilääketieteen tiedekunta
2016,Oulun yliopisto,01904,24031,240260,Eklund research group
2016,Oulun yliopisto,01904,240260,2402600,Eklund research group
2016,Oulun yliopisto,01904,24031,240261,Hiltunen research group
2016,Oulun yliopisto,01904,240261,2402610,Hiltunen research group
2016,Oulun yliopisto,01904,24031,240262,Juffer and Ohlmeier research group
2016,Oulun yliopisto,01904,240262,2402620,Juffer and Ohlmeier research group
2016,Oulun yliopisto,01904,24031,240263,Karppinen research group
2016,Oulun yliopisto,01904,240263,2402630,Karppinen research group
2016,Oulun yliopisto,01904,24031,240264,Kastaniotis research group
2016,Oulun yliopisto,01904,240264,2402640,Kastaniotis research group
2016,Oulun yliopisto,01904,24031,240265,Kellokumpu and Glumoff research group
2016,Oulun yliopisto,01904,240265,2402650,Kellokumpu and Glumoff research group
2016,Oulun yliopisto,01904,24031,240266,Kietzmann research group
2016,Oulun yliopisto,01904,240266,2402660,Kietzmann research group
2016,Oulun yliopisto,01904,24031,240267,Kursula research group
2016,Oulun yliopisto,01904,240267,2402670,Kursula research group
2016,Oulun yliopisto,01904,24031,240268,Lehtiö research group
2016,Oulun yliopisto,01904,240268,2402680,Lehtiö research group
2016,Oulun yliopisto,01904,24031,240269,Manninen research group
2016,Oulun yliopisto,01904,240269,2402690,Manninen research group
2016,Oulun yliopisto,01904,24031,240270,Myllyharju research group
2016,Oulun yliopisto,01904,240270,2402700,Myllyharju research group
2016,Oulun yliopisto,01904,24031,240271,Pihlajaniemi and Heljasvaara research group
2016,Oulun yliopisto,01904,240271,2402710,Pihlajaniemi and Heljasvaara research group
2016,Oulun yliopisto,01904,24031,240272,Ruddock research group
2016,Oulun yliopisto,01904,240272,2402720,Ruddock research group
2016,Oulun yliopisto,01904,24031,240273,Vainio research group
2016,Oulun yliopisto,01904,240273,2402730,Vainio research group
2016,Oulun yliopisto,01904,24031,240274,Wei research group
2016,Oulun yliopisto,01904,240274,2402740,Wei research group
2016,Oulun yliopisto,01904,24031,240275,Wierenga and Venkatesan research group
2016,Oulun yliopisto,01904,240275,2402750,Wierenga and Venkatesan research group
2016,Oulun yliopisto,01904,02410,24051,ARKKITEHTUURIN TIEDEKUNTA
2016,Oulun yliopisto,01904,24051,240510,Arkkitehtuurin tiedekunta
2016,Oulun yliopisto,01904,240510,2405100,Arkkitehtuurin tiedekunta
2016,Oulun yliopisto,01904,02410,24062,TIETO- JA SÄHKÖTEKNIIKAN TIEDEKUNTA
2016,Oulun yliopisto,01904,24062,240593,Tieto- ja sähkötekniikan tiedekunnan yhteiset
2016,Oulun yliopisto,01904,240593,2405930,Tieto- ja sähkötekniikan tiedekunnan yhteiset
2016,Oulun yliopisto,01904,240593,2405932,TST Tietohallinto
2016,Oulun yliopisto,01904,240593,2405933,TST Strateginen rahoitus
2016,Oulun yliopisto,01904,240593,2405941,TST Työpaja
2016,Oulun yliopisto,01904,240593,2405942,TST Fablab
2016,Oulun yliopisto,01904,24062,240594,TST Tiedekuntainfra
2016,Oulun yliopisto,01904,240594,2405940,TST Tiedekuntainfra
2016,Oulun yliopisto,01904,240594,2405943,Fablab Infrastruktuuri
2016,Oulun yliopisto,01904,24062,240595,TST Koulutus
2016,Oulun yliopisto,01904,240595,2405950,TST Koulutus
2016,Oulun yliopisto,01904,240595,2405951,Tietotekniikan ala
2016,Oulun yliopisto,01904,240595,2405952,Sähkötekniikan ala
2016,Oulun yliopisto,01904,240595,2405953,Tietojenkäsittelytietieteiden ala
2016,Oulun yliopisto,01904,24062,240589,Sovellettu ja laskennallinen matematiikka
2016,Oulun yliopisto,01904,240589,2405890,Sovellettu ja laskennallinen matematiikka
2016,Oulun yliopisto,01904,24062,240208,"Empiirinen ohjelmistotuotanto ohjelmistoissa, järjestelmissä ja palveluissa"
2016,Oulun yliopisto,01904,240208,2402080,"Empiirinen ohjelmistotuotanto ohjelmistoissa, järjestelmissä ja palveluissa"
2016,Oulun yliopisto,01904,24062,240596,Vakuuttavat verkko- ja mobiilipalvelut
2016,Oulun yliopisto,01904,240596,2405960,Vakuuttavat verkko- ja mobiilipalvelut
2016,Oulun yliopisto,01904,24062,240597,Käyttöliittymät ja ihmiskeskeinen digitalisaatio
2016,Oulun yliopisto,01904,240597,2405970,Käyttöliittymät ja ihmiskeskeinen digitalisaatio
2016,Oulun yliopisto,01904,24062,240582,Optoelektroniikka ja mittaustekniikka
2016,Oulun yliopisto,01904,240582,2405820,Optoelektroniikka ja mittaustekniikka
2016,Oulun yliopisto,01904,24062,240583,Elektroniikan piirit ja järjestelmät
2016,Oulun yliopisto,01904,240583,2405830,Elektroniikan piirit ja järjestelmät
2016,Oulun yliopisto,01904,24062,240586,Mikroelektroniikka
2016,Oulun yliopisto,01904,240586,2405860,Mikroelektroniikka
2016,Oulun yliopisto,01904,24062,240584,Konenäkö ja signaalianalyysi
2016,Oulun yliopisto,01904,240584,2405840,Konenäkö ja signaalianalyysi
2016,Oulun yliopisto,01904,24062,240585,Biosignaalien analyysi
2016,Oulun yliopisto,01904,240585,2405850,Biosignaalien analyysi
2016,Oulun yliopisto,01904,24062,240599,Biomimetiikka ja älykkäät järjestelmät
2016,Oulun yliopisto,01904,240599,2405990,Biomimetiikka ja älykkäät järjestelmät
2016,Oulun yliopisto,01904,24062,240611,Jokapaikan tietotekniikka
2016,Oulun yliopisto,01904,240611,2406110,Jokapaikan tietotekniikka
2016,Oulun yliopisto,01904,24062,240587,CWC - Radioteknologiat
2016,Oulun yliopisto,01904,240587,2405870,CWC - Radioteknologiat
2016,Oulun yliopisto,01904,24062,240612,CWC - Verkot ja järjestelmät
2016,Oulun yliopisto,01904,240612,2406120,CWC - Verkot ja järjestelmät
2016,Oulun yliopisto,01904,00024,2420,Painoalat
2016,Oulun yliopisto,01904,02420,24064,Eudaimonia
2016,Oulun yliopisto,01904,24064,240640,Eudaimonia
2016,Oulun yliopisto,01904,240640,2406400,Eudaimonia
2016,Oulun yliopisto,01904,02420,24066,Biocenter
2016,Oulun yliopisto,01904,24066,240681,Biocenter
2016,Oulun yliopisto,01904,240681,2406810,Biocenter
2016,Oulun yliopisto,01904,02420,24068,Infotech
2016,Oulun yliopisto,01904,24068,240680,Infotech
2016,Oulun yliopisto,01904,240680,2406800,Infotech
2016,Oulun yliopisto,01904,02420,24077,Thule-instituutti
2016,Oulun yliopisto,01904,24077,240770,Thule-instituutti
2016,Oulun yliopisto,01904,240770,2407700,Thule-instituutti
2016,Oulun yliopisto,01904,240770,2407701,Arktinen lääketiede
2016,Oulun yliopisto,01904,240770,2407702,Uarctic toimisto
2016,Oulun yliopisto,01904,00024,2430,Alueyksiköt
2016,Oulun yliopisto,01904,02430,24073,Kerttu Saalasti instituutti
2016,Oulun yliopisto,01904,24073,240730,Kerttu Saalasti instituutti
2016,Oulun yliopisto,01904,240730,2407300,Kerttu Saalasti instituutti
2016,Oulun yliopisto,01904,24073,240731,KSI Aluekehittäminen
2016,Oulun yliopisto,01904,240731,2407310,KSI Aluekehittäminen
2016,Oulun yliopisto,01904,24073,240732,KSI Tulevaisuuden tuotantoteknologiat (FMT)
2016,Oulun yliopisto,01904,240732,2407320,KSI Tulevaisuuden tuotantoteknologiat (FMT)
2016,Oulun yliopisto,01904,24073,240733,KSI Mikroyrittäjyys (MikroY)
2016,Oulun yliopisto,01904,240733,2407330,KSI Mikroyrittäjyys (MikroY)
2016,Oulun yliopisto,01904,24073,240734,KSI Maanalainen fysiikka (CUPP)
2016,Oulun yliopisto,01904,240734,2407340,KSI Maanalainen fysiikka (CUPP)
2016,Oulun yliopisto,01904,24073,240736,KSI Raahe
2016,Oulun yliopisto,01904,240736,2407360,KSI Raahe
2016,Oulun yliopisto,01904,02430,24076,Sodankylän geofysiikan observatorio
2016,Oulun yliopisto,01904,24076,240760,Sodankylän geofysiikan observatorio
2016,Oulun yliopisto,01904,240760,2407600,Sodankylän geofysiikan observatorio
2016,Oulun yliopisto,01904,24076,240762,SGO Tutkimus- ja kehitystoiminta
2016,Oulun yliopisto,01904,240762,2407620,SGO Tutkimus- ja kehitystoiminta
2016,Oulun yliopisto,01904,02430,24080,Kajaanin yliopistokeskus
2016,Oulun yliopisto,01904,24080,240800,Kajaanin yliopistokeskus
2016,Oulun yliopisto,01904,240800,2408000,Kajaanin yliopistokeskus yhteiset
2016,Oulun yliopisto,01904,24080,240806,CEMIS-Oulu
2016,Oulun yliopisto,01904,240806,2408060,CEMIS-Oulu
2016,Oulun yliopisto,01904,240806,2408061,Analyyttinen kemia/bioanalytiikka
2016,Oulun yliopisto,01904,240806,2408062,Kuvantavat mittaukset
2016,Oulun yliopisto,01904,240806,2408063,Optinen spektroskopia
2016,Oulun yliopisto,01904,24080,240807,AIKOPA
2016,Oulun yliopisto,01904,240807,2408071,AIKOPA
2016,Oulun yliopisto,01904,00024,2440,Erillisyksiköt
2016,Oulun yliopisto,01904,02440,24065,UniOGS
2016,Oulun yliopisto,01904,24065,240650,University of Oulu Graduate School
2016,Oulun yliopisto,01904,240650,2406500,University of Oulu Graduate School
2016,Oulun yliopisto,01904,02440,24081,Kirjasto
2016,Oulun yliopisto,01904,24081,240810,Kirjasto
2016,Oulun yliopisto,01904,240810,2408100,Kirjasto yhteiset
2016,Oulun yliopisto,01904,240810,2408101,Hankintapalvelu
2016,Oulun yliopisto,01904,240810,2408102,Tietoaineistopalvelut
2016,Oulun yliopisto,01904,240810,2408103,Lainaus- ja neuvontapalvelut
2016,Oulun yliopisto,01904,240810,2408104,Koulutus- ja tietopalvelut
2016,Oulun yliopisto,01904,240810,2408150,Kirjaston hallintopalvelut
2016,Oulun yliopisto,01904,02440,24086,Täydentävien opintojen keskus
2016,Oulun yliopisto,01904,24086,240820,Kieli- ja viestintäkoulutus
2016,Oulun yliopisto,01904,240820,2408200,Kieli- ja viestintäkoulutus
2016,Oulun yliopisto,01904,24086,240840,Aikuiskoulutus
2016,Oulun yliopisto,01904,240840,2408400,Aikuiskoulutus
2016,Oulun yliopisto,01904,240840,2408406,Avoin yliopisto
2016,Oulun yliopisto,01904,00024,2445,Infrastruktuuri
2016,Oulun yliopisto,01904,02445,24067,Biocenter Core
2016,Oulun yliopisto,01904,24067,240670,Biocenter Core
2016,Oulun yliopisto,01904,240670,2406700,Biocenter Core
2016,Oulun yliopisto,01904,02445,24079,Mikroskopian ja nanoteknologian keskus
2016,Oulun yliopisto,01904,24079,240790,Mikroskopian ja nanoteknologian keskus
2016,Oulun yliopisto,01904,240790,2407900,Mikroskopian ja nanoteknologian keskus
2016,Oulun yliopisto,01904,02445,24083,Koe-eläinkeskus
2016,Oulun yliopisto,01904,24083,240830,Koe-eläinkeskus
2016,Oulun yliopisto,01904,240830,2408300,Koe-eläinkeskus
2016,Oulun yliopisto,01904,02445,24085,Oulangan tutkimusasema
2016,Oulun yliopisto,01904,24085,240771,Oulangan tutkimusasema
2016,Oulun yliopisto,01904,240771,2407710,Oulangan tutkimusasema
2016,Oulun yliopisto,01904,02445,24088,LEAF
2016,Oulun yliopisto,01904,24088,240778,LEAF
2016,Oulun yliopisto,01904,240778,2407780,LEAF
2016,Oulun yliopisto,01904,02445,24089,Biodiversiteettiyksikkö
2016,Oulun yliopisto,01904,24089,240212,Biodiversiteettiyksikkö
2016,Oulun yliopisto,01904,240212,2402120,Biodiversiteettiyksikkö
2016,Oulun yliopisto,01904,00024,2450,Yhteiset
2016,Oulun yliopisto,01904,02450,24091,Yliopiston yhteiset
2016,Oulun yliopisto,01904,24091,240910,Yliopiston yhteiset
2016,Oulun yliopisto,01904,240910,2409100,Yliopiston yhteiset
2016,Oulun yliopisto,01904,24091,240911,Kiinteistöt
2016,Oulun yliopisto,01904,240911,2409110,Kiinteistöt
2016,Oulun yliopisto,01904,240911,2409115,Tilanvaraustilat
2016,Oulun yliopisto,01904,240911,2409125,Autopaikat
2016,Oulun yliopisto,01904,240911,2409130,Rakentaminen ja kunnossapito
2016,Oulun yliopisto,01904,240911,2409135,Turvallisuus ja ympäristö
2016,Oulun yliopisto,01904,240911,2409140,Aulapalvelut
2016,Oulun yliopisto,01904,240911,2409150,Postipalvelut
2016,Oulun yliopisto,01904,240911,2409155,Kalusteasentajat
2016,Oulun yliopisto,01904,240911,2409160,Hankintapalvelut
2016,Oulun yliopisto,01904,24091,240917,Strategiarahat
2016,Oulun yliopisto,01904,240917,2409170,Strategiarahat
2016,Oulun yliopisto,01904,24091,240918,YO Tietohallinto
2016,Oulun yliopisto,01904,240918,2409180,YO Lisenssit
2016,Oulun yliopisto,01904,240918,2409181,YO Infrastruktuuri
2016,Oulun yliopisto,01904,240918,2409182,YO Tietojärjestelmät
2016,Oulun yliopisto,01904,24091,240901,YO Koulutuspalvelut
2016,Oulun yliopisto,01904,240901,2409010,YO Koulutuspalvelut
2016,Oulun yliopisto,01904,00024,2460,Johto ja palvelut
2016,Oulun yliopisto,01904,02460,24092,Johto ja palvelut
2016,Oulun yliopisto,01904,24092,240920,YK-hyvitykset
2016,Oulun yliopisto,01904,240920,2409200,YK-hyvitykset
2016,Oulun yliopisto,01904,24092,240900,Rehtoraatin yksikkö
2016,Oulun yliopisto,01904,240900,2409000,Rehtoraatin yksikkö
2016,Oulun yliopisto,01904,24092,240921,Johto ja palvelut - yhteiset
2016,Oulun yliopisto,01904,240921,2409210,Johto ja palvelut - yhteiset
2016,Oulun yliopisto,01904,24092,240922,Henkilöstöpalvelut
2016,Oulun yliopisto,01904,240922,2409220,Henkilöstöpalvelut
2016,Oulun yliopisto,01904,24092,240923,Koulutuspalvelut
2016,Oulun yliopisto,01904,240923,2409230,Resurssipooli
2016,Oulun yliopisto,01904,240923,2409232,Opintotuki (entinen työelämäpalvelut) 31.7.2016 saakka
2016,Oulun yliopisto,01904,240923,2409236,Opetuksen tuki
2016,Oulun yliopisto,01904,240923,2409237,Opiskelijavalinta
2016,Oulun yliopisto,01904,240923,2409238,Opiskeluoikeuden ylläpito
2016,Oulun yliopisto,01904,240923,2409239,Opiskelun tuki
2016,Oulun yliopisto,01904,24092,240924,Talouspalvelut
2016,Oulun yliopisto,01904,240924,2409240,Talouspalvelut
2016,Oulun yliopisto,01904,24092,240925,Tila- ja turvallisuuspalvelut
2016,Oulun yliopisto,01904,240925,2409250,Tila- ja turvallisuuspalvelut
2016,Oulun yliopisto,01904,240925,2409251,Virastomestaripalvelut
2016,Oulun yliopisto,01904,24092,240927,"Viestintä, markkinointi ja yhteiskuntasuhteet"
2016,Oulun yliopisto,01904,240927,2409270,"Viestintä, markkinointi ja yhteiskuntasuhteet"
2016,Oulun yliopisto,01904,24092,240928,Tutkimuksen strategiset palvelut
2016,Oulun yliopisto,01904,240928,2409280,Tutkimuksen strategiset palvelut
2016,Oulun yliopisto,01904,24092,240930,Tietohallintopalvelut
2016,Oulun yliopisto,01904,240930,2409300,Tietohallintopalvelut yhteiset
2016,Oulun yliopisto,01904,240930,2409305,Asiakirjapalvelut
2016,Oulun yliopisto,01904,240930,2409360,Tietojärjestelmäpalvelut
2016,Oulun yliopisto,01904,240930,2409380,Infrapalvelut
2016,Oulun yliopisto,01904,240930,2409385,Opetuksen ja tutkimuksen IT-tukipalvelut
2016,Oulun yliopisto,01904,240930,2409390,Asiakaspalvelu
2016,Oulun yliopisto,01904,24092,240941,Palvelupisteet henkilöstöhallinto
2016,Oulun yliopisto,01904,240941,2409471,Henkilöstöhallinto keskitetyt palvelut (KEPA)
2016,Oulun yliopisto,01904,24092,240942,Palvelupisteet koulutuspalvelut 31.7.2016 saakka
2016,Oulun yliopisto,01904,240942,2409412,Koulutuspalvelut HKT 31.7.2016 saakka
2016,Oulun yliopisto,01904,240942,2409422,Koulutuspalvelut LUTK 31.7.2016 saakka
2016,Oulun yliopisto,01904,240942,2409432,Koulutuspalvelut Kontinkangas 31.7.2016 saakka
2016,Oulun yliopisto,01904,240942,2409442,Koulutuspalvelut TTK 31.7.2016 saakka
2016,Oulun yliopisto,01904,24092,240943,Palvelupisteet talouspalvelut
2016,Oulun yliopisto,01904,240943,2409433,Taloushallinto Kontinkangas
2016,Oulun yliopisto,01904,240943,2409473,Taloushallinto keskitetyt talouspalvelut palvelupiste
2016,Oulun yliopisto,01904,24092,240948,Tutkimuksen tukipalvelut
2016,Oulun yliopisto,01904,240948,2409480,Tutkimuksen tukipalvelut
2016,Oulun yliopisto,01904,24092,240949,Innovaatio- ja yrittäjyyspalvelut
2016,Oulun yliopisto,01904,240949,2409245,Innovaatio- ja yrittäjyyspalvelut
2016,Oulun yliopisto,01904,24092,240720,Center for Health and Technology
2016,Oulun yliopisto,01904,240720,2407200,Center for Health and Technology
2016,Oulun yliopisto,01904,24092,240775,CEE Innovaatiokeskittymä
2016,Oulun yliopisto,01904,240775,2407750,CEE Innovaatiokeskittymä
2016,Oulun yliopisto,01904,24050,240531,Tuotantotekniikka 31.12.2015 saakka
2016,Oulun yliopisto,01904,24050,240773,NorTech 31.12.2015 saakka
2016,Oulun yliopisto,01904,24062,240700,CIE 31.12.2015 saakka
2016,Poliisiammattikorkeakoulu,02557,,,
2016,Saimaan ammattikorkeakoulu,02609,,2017,Opiskelijapalvelut ja opetuksen yhteiset
2016,Saimaan ammattikorkeakoulu,02609,,2040,TKI- ja palvelutoiminta
2016,Saimaan ammattikorkeakoulu,02609,,2099,AMK yhteiset palvelut
2016,Saimaan ammattikorkeakoulu,02609,,2100,Kulttuuri
2016,Saimaan ammattikorkeakoulu,02609,,2200,Liiketalous
2016,Saimaan ammattikorkeakoulu,02609,,2310,Hotelli- ja ravintola-ala
2016,Saimaan ammattikorkeakoulu,02609,,2500,Tekniikka
2016,Saimaan ammattikorkeakoulu,02609,,2400,Sosiaali- ja terveysala
2016,Saimaan ammattikorkeakoulu,02609,,2900,Kielikeskus
2016,Satakunnan ammattikorkeakoulu,02507,,TECH,Teknologia
2016,Satakunnan ammattikorkeakoulu,02507,,HYVO,Hyvinvointi
2016,Satakunnan ammattikorkeakoulu,02507,,LOME,Logistiikka ja meriteknologia
2016,Satakunnan ammattikorkeakoulu,02507,,OPET,Opetuspalvelut
2016,Satakunnan ammattikorkeakoulu,02507,,PATA,Palveluliiketoiminta
2016,Satakunnan ammattikorkeakoulu,02507,,RETO,Rehtorin toimisto
2016,Satakunnan ammattikorkeakoulu,02507,,TAHA,Talous ja hallinto
2016,Satakunnan ammattikorkeakoulu,02507,,TKI,TKI-palvelut
2016,Savonia,02537,,100,LiTe vastuualueen yhteiset
2016,Savonia,02537,,110,Teknologia ja ympäristöala
2016,Savonia,02537,,300,Liiketalousala
2016,Savonia,02537,,350,Matkailu- ja ravitsemisala
2016,Savonia,02537,,400,Hyvin vastuualueen yhteiset
2016,Savonia,02537,,410,Sosiaali- ja terveysala
2016,Savonia,02537,,500,Kulttuuriala
2016,Savonia,02537,,600,Luonnonvara-ala
2016,Savonia,02537,,800,Savonia liiketoiminta
2016,Savonia,02537,,900,Hallinto- ja korkeakoulupalvelut
2016,Seinäjoen ammattikorkeakoulu,02472,ElMa,ElMa,SeAMK Elintarvike ja maatalous
2016,Seinäjoen ammattikorkeakoulu,02472,ElMa,MaMe,Luonnonvara (maa- & metsätalousalat)
2016,Seinäjoen ammattikorkeakoulu,02472,ElMa,BiEli,Bio- ja elintarviketekniikka (tekniikka)
2016,Seinäjoen ammattikorkeakoulu,02472,ElMa,Resto,Ravitsemisala (palveluala)
2016,Seinäjoen ammattikorkeakoulu,02472,LiKu,LiKu,SeAMK Liiketoiminta ja kulttuuri
2016,Seinäjoen ammattikorkeakoulu,02472,LiKu,Liike,"Liiketalous (kauppa, hallinto & oikeus)"
2016,Seinäjoen ammattikorkeakoulu,02472,LiKu,Kult,Kulttuuri (taiteet ja kulttuuri)
2016,Seinäjoen ammattikorkeakoulu,02472,LiKu,KiTi,Kirjasto ja tietopalvelu (yhteiskunnalliset alat)
2016,Seinäjoen ammattikorkeakoulu,02472,SosTer,SosTer,SeAMK Sosiaali- ja terveysala (terveys & hyvinvointi)
2016,Seinäjoen ammattikorkeakoulu,02472,Tekn,Tekn,SeAMK Tekniikka
2016,Seinäjoen ammattikorkeakoulu,02472,Tekn,Tite,Tietotekniikka (tietojenkäsittely & tietoliikenne)
2016,Seinäjoen ammattikorkeakoulu,02472,Tsto,Tsto,SeAMK Toimisto
2016,Svenska handelshögskolan,01910  ,,1,Förvaltningsämbetet
2016,Svenska handelshögskolan,01910  ,,2,Institutionen för finansiell ekonomi
2016,Svenska handelshögskolan,01910  ,,3,Institutionen för företagsledning och organisation
2016,Svenska handelshögskolan,01910  ,,4,Institutionen för redovisning och handelsrätt
2016,Svenska handelshögskolan,01910  ,,5,Institutionen för marknadsföring
2016,Svenska handelshögskolan,01910  ,,6,Institutionen för nationalekonomi
2016,Svenska handelshögskolan,01910  ,,7,Biblioteket
2016,Svenska handelshögskolan,01910  ,,8,Centret för forskning och internationella ärenden
2016,Svenska handelshögskolan,01910  ,,9,Datacentralen
2016,Svenska handelshögskolan,01910  ,,10,Hanken Fortbildning
2016,Svenska handelshögskolan,01910  ,,11,Centret för språk och affärskommunikation
2016,Svenska handelshögskolan,01910  ,,19,Samfinansierade enheter
2016,Svenska handelshögskolan,01910  ,,20,Fristående institutioner
2016,Svenska handelshögskolan,01910  ,00007,3211,Biblioteket - Helsingfors
2016,Svenska handelshögskolan,01910  ,00020,3212,Tritonia
2016,Svenska handelshögskolan,01910  ,00008,3311,Centret för forskning och internationella ärenden
2016,Svenska handelshögskolan,01910  ,00008,3331,Forskningsservice
2016,Svenska handelshögskolan,01910  ,00009,3411,Datacentralen - Helsingfors
2016,Svenska handelshögskolan,01910  ,00009,3412,Datacentralen - Vasa
2016,Svenska handelshögskolan,01910  ,00002,4111,Finansiell ekonomi - Helsingfors
2016,Svenska handelshögskolan,01910  ,00002,4112,Finansiell ekonomi - Vasa
2016,Svenska handelshögskolan,01910  ,00002,4121,Statistik - Helsingfors
2016,Svenska handelshögskolan,01910  ,00002,4122,Statistik - Vasa
2016,Svenska handelshögskolan,01910  ,00003,4211,Företagsledning och organisation - Helsingfors
2016,Svenska handelshögskolan,01910  ,00003,4212,Företagsledning och organisation - Vasa
2016,Svenska handelshögskolan,01910  ,00003,4221,Entreprenörskap och företagsledning - Helsingfors
2016,Svenska handelshögskolan,01910  ,00003,4222,Entreprenörskap och företagsledning - Vasa
2016,Svenska handelshögskolan,01910  ,00003,4231,Informationsbehandling - Helsingfors
2016,Svenska handelshögskolan,01910  ,00003,4232,Informationsbehandling - Vasa
2016,Svenska handelshögskolan,01910  ,00004,4311,Handelsrätt - Helsingfors
2016,Svenska handelshögskolan,01910  ,00004,4312,Handelsrätt - Vasa
2016,Svenska handelshögskolan,01910  ,00004,4321,Redovisning - Helsingfors
2016,Svenska handelshögskolan,01910  ,00004,4322,Redovisning - Vasa
2016,Svenska handelshögskolan,01910  ,00005,4411,Marknadsföring - Helsingfors
2016,Svenska handelshögskolan,01910  ,00005,4412,Marknadsföring - Vasa
2016,Svenska handelshögskolan,01910  ,00005,4421,Logistik och samhällsansvar
2016,Svenska handelshögskolan,01910  ,00006,4511,Nationalekonomi - Helsingfors
2016,Svenska handelshögskolan,01910  ,00006,4512,Nationalekonomi - Vasa
2016,Svenska handelshögskolan,01910  ,00011,4705,Centret för språk
2016,Svenska handelshögskolan,01910  ,00011,4711,Svenska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00011,4712,Svenska -Vasa
2016,Svenska handelshögskolan,01910  ,00011,4721,Finska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00011,4722,Finska - Vasa
2016,Svenska handelshögskolan,01910  ,00011,4731,Engelska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00011,4732,Engelska - Vasa
2016,Svenska handelshögskolan,01910  ,00011,4741,Tyska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00011,4742,Tyska - Vasa
2016,Svenska handelshögskolan,01910  ,00011,4751,Franska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00011,4761,Spanska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00011,4771,Ryska - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7311,Öppna universitetet - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7312,Öppna universitetet - Vasa
2016,Svenska handelshögskolan,01910  ,00001,7411,Rektorsämbetet - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7421,Allmän adm. och personalärenden - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7422,Allmän adm. och personalärenden - Vasa
2016,Svenska handelshögskolan,01910  ,00001,7431,Studiebyrån - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7432,Studiebyrån - Vasa
2016,Svenska handelshögskolan,01910  ,00001,7451,Marknadsföring och information - Helsingfors
2016,Svenska handelshögskolan,01910  ,00001,7452,Marknadsföring och information - Vasa
